63812,43.120000,145.310000,0.500000,1
63813,35.340000,140.200000,0.900000,1
63813,35.420000,140.250000,0.900000,1
63814,32.120000,131.320000,0.500000,1
63815,24.200000,124.100000,0.600000,1
63815,24.200000,124.090000,0.600000,1
63815,24.200000,124.090000,0.600000,1
63816,24.200000,124.100000,1.200000,1
63816,24.220000,124.090000,0.900000,1
63816,24.200000,124.090000,1.300000,1
63816,24.200000,124.090000,1.300000,1
63816,24.200000,123.440000,0.500000,1
63817,39.050000,141.400000,0.700000,1
63818,36.230000,140.140000,0.700000,1
63818,35.550000,140.030000,0.500000,1
63818,36.020000,139.530000,0.700000,1
63818,35.570000,140.190000,0.600000,1
63818,36.010000,139.430000,0.500000,1
63818,35.340000,140.200000,0.500000,1
63818,35.360000,140.060000,0.600000,1
63818,35.370000,140.080000,0.700000,1
63818,35.410000,140.060000,0.600000,1
63818,35.570000,139.520000,0.900000,1
63818,35.470000,139.440000,0.600000,1
63818,35.330000,139.320000,0.600000,1
63819,36.350000,140.390000,1.700000,2
63819,36.420000,140.420000,2.100000,2
63819,36.430000,140.430000,1.700000,2
63819,36.470000,140.440000,1.800000,2
63819,37.240000,140.080000,0.500000,1
63819,37.070000,140.110000,0.500000,1
63819,37.020000,140.230000,1.300000,1
63819,37.050000,140.250000,0.600000,1
63819,36.570000,140.540000,0.800000,1
63819,36.540000,140.480000,0.800000,1
63819,36.220000,140.220000,0.800000,1
63819,36.410000,140.410000,1.300000,1
63819,36.360000,140.390000,1.000000,1
63819,36.370000,140.340000,0.800000,1
63819,36.480000,140.450000,1.400000,1
63819,36.230000,140.140000,0.800000,1
63819,36.280000,140.340000,0.700000,1
63819,36.280000,140.160000,0.500000,1
63819,36.200000,140.050000,0.500000,1
63820,36.220000,140.220000,2.200000,2
63820,36.230000,140.140000,1.600000,2
63820,36.210000,140.180000,1.500000,2
63820,36.180000,140.180000,1.700000,2
63820,36.230000,140.150000,1.700000,2
63820,36.340000,140.190000,1.900000,2
63820,36.290000,140.230000,1.500000,2
63820,36.280000,140.160000,1.700000,2
63820,36.110000,140.220000,1.600000,2
63820,36.140000,140.110000,1.900000,2
63820,36.030000,139.530000,1.500000,2
63820,36.150000,139.560000,1.900000,2
63820,36.200000,140.020000,2.000000,2
63820,36.090000,140.140000,2.000000,2
63820,36.220000,140.070000,1.800000,2
63820,36.200000,140.050000,1.700000,2
